trade_id,asset,side,entry_time,exit_time,holding_bars,entry_price,exit_price,high_during_trade,low_during_trade,position_fraction,leverage_used,effective_position,notional_value,margin_used,tp_price,sl_price,risk_reward_ratio,exit_reason,gross_pnl,transaction_cost_total,net_pnl,return_pct,reward_total,reward_pnl_total,reward_transaction_cost_total,reward_drawdown_penalty_total,reward_overtrading_penalty_total,reward_missed_opportunity_penalty_total,reward_wrong_side_penalty_total,reward_tp_bonus_total,reward_sl_penalty_total,portfolio_value_before,portfolio_value_after,max_favorable_excursion,max_adverse_excursion,predicted_log_return_at_entry,signal_strength_at_entry,direction_action_at_entry,size_label_at_entry,risk_profile_at_entry
26,GOLD,LONG,2026-01-30 18:00:00+00:00,2026-01-30 18:15:00+00:00,1,5067.5,5067.5,5067.5,5067.5,1.0,1.0,1.0,9923.749493208801,10000.0,5110.07262802124,5039.11824798584,1.5,AGENT_RESIZE,0.0,7.442812119906601,-7.442812119906601,-0.00075,-0.01575,0.0,0.00075,0.0,0.015,0.0,0.0,0.0,0.0,9923.749493208801,9916.306681088894,0.0,0.0,0.0,0.0,LONG,LARGE,CONSERVATIVE
27,GOLD,LONG,2026-01-30 18:15:00+00:00,2026-01-30 18:30:00+00:00,1,5067.5,5067.5,5067.5,5067.5,0.25,1.0,0.25,2479.0766702722235,2500.0,5110.07262802124,5039.11824798584,1.5,AGENT_RESIZE,0.0,7.437230010816672,-7.437230010816672,-0.0030000000000000005,-0.01575,0.0,0.00075,0.0,0.015,0.0,0.0,0.0,0.0,9916.306681088894,9908.869451078077,0.0,0.0,0.0,0.0,LONG,SMALL,CONSERVATIVE
28,GOLD,LONG,2026-01-30 18:30:00+00:00,2026-01-30 18:45:00+00:00,1,5067.5,5067.5,5067.5,5067.5,1.0,1.0,1.0,9908.869451078077,10000.0,5110.07262802124,5039.11824798584,1.5,AGENT_RESIZE,0.0,4.954434725539039,-4.954434725539039,-0.0005,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9908.869451078077,9903.915016352537,0.0,0.0,0.0,0.0,LONG,LARGE,CONSERVATIVE
29,GOLD,LONG,2026-01-30 18:45:00+00:00,2026-01-30 19:00:00+00:00,1,5067.5,5067.5,5067.5,5067.5,0.25,2.0,0.5,4951.957508176269,2500.0,5181.027008056641,5010.73649597168,2.0,AGENT_RESIZE,0.0,4.951957508176268,-4.951957508176268,-0.001,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9903.915016352537,9898.963058844362,0.0,0.0,0.0,0.0,LONG,SMALL,AGGRESSIVE
30,GOLD,LONG,2026-01-30 19:00:00+00:00,2026-01-30 19:15:00+00:00,1,5067.5,5067.5,5067.5,5067.5,1.0,1.0,1.0,9898.963058844362,10000.0,5110.07262802124,5039.11824798584,1.5,AGENT_RESIZE,0.0,7.424222294133271,-7.424222294133271,-0.00075,-0.01575,0.0,0.00075,0.0,0.015,0.0,0.0,0.0,0.0,9898.963058844362,9891.538836550228,0.0,0.0,0.0,0.0,LONG,LARGE,CONSERVATIVE
31,GOLD,LONG,2026-01-30 19:15:00+00:00,2026-01-30 19:30:00+00:00,1,5067.5,5067.5,5067.5,5067.5,0.25,1.0,0.25,2472.884709137557,2500.0,5110.07262802124,5039.11824798584,1.5,AGENT_RESIZE,0.0,7.418654127412671,-7.418654127412671,-0.003,-0.01575,0.0,0.00075,0.0,0.015,0.0,0.0,0.0,0.0,9891.538836550228,9884.120182422816,0.0,0.0,0.0,0.0,LONG,SMALL,CONSERVATIVE
32,GOLD,LONG,2026-01-30 19:30:00+00:00,2026-01-30 19:45:00+00:00,1,5067.5,5067.5,5067.5,5067.5,1.0,1.0,1.0,9884.120182422816,10000.0,5110.07262802124,5039.11824798584,1.5,AGENT_RESIZE,0.0,6.17757511401426,-6.17757511401426,-0.000625,-0.013125000000000001,0.0,0.000625,0.0,0.0125,0.0,0.0,0.0,0.0,9884.120182422816,9877.942607308802,0.0,0.0,0.0,0.0,LONG,LARGE,CONSERVATIVE
33,GOLD,LONG,2026-01-30 19:45:00+00:00,2026-01-30 20:00:00+00:00,1,5067.5,5067.5,5067.5,5067.5,0.25,1.5,0.375,3704.2284777408004,2500.0,5138.4543800354,5024.92737197876,1.6666666666666667,AGENT_RESIZE,0.0,11.112685433222401,-11.112685433222401,-0.003,-0.023625,0.0,0.0011250000000000001,0.0,0.0225,0.0,0.0,0.0,0.0,9877.942607308802,9866.829921875578,0.0,0.0,0.0,0.0,LONG,SMALL,BALANCED
34,GOLD,LONG,2026-01-30 20:00:00+00:00,2026-01-31 08:00:00+00:00,48,5067.5,5067.5,5067.5,5067.5,1.0,1.5,1.5,14800.244882813367,10000.0,5138.4543800354,5024.92737197876,1.6666666666666667,MAX_HOLD,0.0,14.800244882813368,-14.800244882813368,-0.001,-0.0315,0.0,0.0015,0.0,0.03,0.0,0.0,0.0,0.0,9866.829921875578,9852.029676992765,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
35,GOLD,LONG,2026-01-31 08:15:00+00:00,2026-01-31 20:15:00+00:00,48,5067.5,5067.5,5067.5,5067.5,1.0,1.5,1.5,14778.044515489146,10000.0,5138.4543800354,5024.92737197876,1.6666666666666667,MAX_HOLD,0.0,29.53392196420506,-29.53392196420506,-0.0019985000000000003,-0.063,0.0,0.003,0.0,0.06,0.0,0.0,0.0,0.0,9852.029676992765,9822.49575502856,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
36,GOLD,LONG,2026-01-31 20:30:00+00:00,2026-02-01 08:30:00+00:00,48,5067.5,5067.5,5067.5,5067.5,1.0,1.5,1.5,14733.743632542839,10000.0,5138.4543800354,5024.92737197876,1.6666666666666667,MAX_HOLD,0.0,29.445386649636866,-29.445386649636866,-0.0019985000000000003,-0.063,0.0,0.003,0.0,0.06,0.0,0.0,0.0,0.0,9822.49575502856,9793.050368378923,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
37,GOLD,LONG,2026-02-01 08:45:00+00:00,2026-02-01 20:45:00+00:00,48,5067.5,5067.5,5067.5,5067.5,1.0,1.5,1.5,14689.575552568385,10000.0,5138.4543800354,5024.92737197876,1.6666666666666667,MAX_HOLD,0.0,29.35711674180792,-29.35711674180792,-0.0019985000000000003,-0.063,0.0,0.003,0.0,0.06,0.0,0.0,0.0,0.0,9793.050368378923,9763.693251637114,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
38,GOLD,LONG,2026-02-01 21:00:00+00:00,2026-02-02 09:00:00+00:00,48,5067.5,5067.5,5067.5,5067.5,1.0,1.5,1.5,14645.539877455674,10000.0,5138.4543800354,5024.92737197876,1.6666666666666667,MAX_HOLD,0.0,29.269111445095163,-29.269111445095163,-0.0019985,-0.063,0.0,0.003,0.0,0.06,0.0,0.0,0.0,0.0,9763.693251637116,9734.42414019202,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
39,GOLD,LONG,2026-02-02 09:15:00+00:00,2026-02-02 18:00:00+00:00,35,5067.5,4679.5,5067.5,4665.7998046875,1.0,1.5,1.5,14601.63621028803,10000.0,5138.4543800354,5024.92737197876,1.6666666666666667,SL,-1117.9940502401098,29.181369966260633,-1147.1754202063705,-0.07856485421805626,-0.07182831771090281,0.0,0.003,0.0,0.06,0.0,0.0038283177109028122,0.0,0.005,9734.42414019202,8587.24871998565,0.0,-0.07656635421805624,0.0,0.0,LONG,LARGE,BALANCED
40,GOLD,LONG,2026-02-02 18:15:00+00:00,2026-02-02 18:30:00+00:00,1,4679.5,4679.5,4679.5,4679.5,0.5,2.0,1.0,9705.242770225761,5000.0,4793.027008056641,4622.73649597168,2.0,AGENT_RESIZE,0.0,14.553011533953528,-14.553011533953528,-0.0014995,-0.0315,0.0,0.0015,0.0,0.03,0.0,0.0,0.0,0.0,9705.242770225761,9690.689758691808,0.0,0.0,0.0,0.0,LONG,MEDIUM,AGGRESSIVE
41,GOLD,LONG,2026-02-02 18:30:00+00:00,2026-02-02 19:15:00+00:00,3,4679.5,4707.39990234375,4736.0,4653.5,0.25,2.0,0.5,4845.344879345904,2500.0,4793.027008056641,4622.73649597168,2.0,AGENT_CLOSE,28.888695150238238,7.274258676020451,21.614436474217786,0.0044608664630567275,-0.014259461355713751,0.0014905386442862485,0.00075,0.0,0.015,0.0,0.0,0.0,0.0,9690.689758691808,9712.304195166025,0.005962154577144994,0.0,0.0,0.0,LONG,SMALL,AGGRESSIVE
42,GOLD,LONG,2026-02-02 20:00:00+00:00,2026-02-02 20:15:00+00:00,1,4676.2998046875,4676.2998046875,4723.2998046875,4671.2998046875,0.25,2.0,0.5,4849.160443229325,2500.0,5111.588134765625,4458.6556396484375,2.0,AGENT_CLOSE,0.0,9.679379705618102,-9.679379705618102,-0.001996093925729557,-0.024303320123786984,-0.0033033201237869857,0.001,0.0,0.02,0.0,0.0,0.0,0.0,9698.32088645865,9688.641506753032,0.0,0.0,0.0,0.0,LONG,SMALL,AGGRESSIVE
43,GOLD,SHORT,2026-02-02 21:00:00+00:00,2026-02-02 22:45:00+00:00,7,4680.89990234375,4680.89990234375,4712.0,4667.0,1.0,1.5,1.5,14483.412458272745,10000.0,4420.241504669189,4837.294940948486,1.6666666666666667,AGENT_REVERSE,-0.0,33.73615110621075,-33.73615110621075,-0.0023292957514954343,-0.07497555690878893,-0.0014755569087889376,0.0035,0.0,0.07,0.0,0.0,0.0,0.0,9655.608305515163,9621.872154408953,0.0,0.0,0.0,0.0,SHORT,LARGE,BALANCED
44,GOLD,LONG,2026-02-02 22:45:00+00:00,2026-02-02 23:00:00+00:00,1,4680.89990234375,4798.5,4799.89990234375,4690.2001953125,0.5,1.0,0.5,4803.558292660532,5000.0,4723.47253036499,4652.51815032959,1.5,TP,120.68169285814473,4.803558292660532,115.8781345654842,0.024123395097034022,-0.0085,0.0,0.0005,0.0,0.01,0.0,0.0,0.002,0.0,9607.116585321064,9722.994719886548,0.025123395097034023,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
45,GOLD,LONG,2026-02-02 23:15:00+00:00,2026-02-03 00:00:00+00:00,3,4798.5,4802.7001953125,4853.7001953125,4788.10009765625,0.5,1.0,0.5,4801.156513514202,5000.0,4841.07262802124,4770.11824798584,1.5,AGENT_RESIZE,4.20252059657001,7.200534481142924,-2.998013884572914,-0.0006244357742002708,-0.015531171443550068,0.00021882855644993226,0.00075,0.0,0.015,0.0,0.0,0.0,0.0,9602.313027028404,9599.31501314383,0.000875314225799729,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
46,GOLD,LONG,2026-02-03 00:00:00+00:00,2026-02-03 00:15:00+00:00,1,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,0.25,1.0,0.25,2399.32519452794,2500.0,4956.418895721436,4700.221061706543,1.5,AGENT_RESIZE,0.0,2.3993251945279397,-2.3993251945279397,-0.001,-0.00525,0.0,0.00025,0.0,0.005,0.0,0.0,0.0,0.0,9597.30077811176,9594.901452917231,0.0,0.0,0.0,0.0,LONG,SMALL,CONSERVATIVE
47,GOLD,LONG,2026-02-03 00:15:00+00:00,2026-02-03 00:45:00+00:00,2,4802.7001953125,4802.7001953125,4802.7001953125,4802.7001953125,0.5,1.0,0.5,4797.4507264586155,5000.0,4845.27282333374,4774.31844329834,1.5,AGENT_CLOSE,0.0,4.7974507264586155,-4.7974507264586155,-0.001,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9594.901452917231,9590.104002190772,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
48,GOLD,LONG,2026-02-03 01:00:00+00:00,2026-02-03 01:45:00+00:00,3,4862.7001953125,4862.7001953125,4882.0,4788.0,0.5,1.0,0.5,4795.052001095386,5000.0,5015.510417938232,4760.826713562012,1.5,AGENT_CLOSE,0.0,9.618938906677226,-9.618938906677226,-0.0020060134706526367,-0.014753513902599958,0.006246486097400043,0.001,0.0,0.02,0.0,0.0,0.0,0.0,9590.104002190772,9580.485063284095,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
49,GOLD,SHORT,2026-02-03 02:00:00+00:00,2026-02-03 02:15:00+00:00,1,4806.2001953125,4806.2001953125,4864.0,4768.5,0.25,1.5,0.375,3616.106221596786,2500.0,4552.654624938965,4958.327537536621,1.6666666666666667,AGENT_REVERSE,-0.0,12.088648349406238,-12.088648349406238,-0.0033430014520060697,-0.021892852911140993,0.004357147088859011,0.00125,0.0,0.025,0.0,0.0,0.0,0.0,9642.949924258095,9630.861275908688,0.0,0.0,0.0,0.0,SHORT,SMALL,BALANCED
50,GOLD,LONG,2026-02-03 02:15:00+00:00,2026-02-03 02:30:00+00:00,1,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,0.5,1.0,0.5,4837.21637339864,5000.0,4848.77282333374,4777.81844329834,1.5,AGENT_RESIZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9674.43274679728,9674.43274679728,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
51,GOLD,LONG,2026-02-03 02:30:00+00:00,2026-02-03 02:45:00+00:00,1,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,0.25,2.0,0.5,4837.21637339864,2500.0,4919.727203369141,4749.43669128418,2.0,AGENT_CLOSE,0.0,4.83721637339864,-4.83721637339864,-0.001,-0.0105,0.0,0.0005,0.0,0.01,0.0,0.0,0.0,0.0,9674.43274679728,9669.595530423881,0.0,0.0,0.0,0.0,LONG,SMALL,AGGRESSIVE
52,GOLD,LONG,2026-02-03 03:00:00+00:00,2026-02-03 03:15:00+00:00,1,4831.60009765625,4831.60009765625,4836.10009765625,4774.2998046875,0.5,1.0,0.5,4834.797765211941,5000.0,4979.482666015625,4733.01171875,1.5,AGENT_RESIZE,0.0,6.046195869219834,-6.046195869219834,-0.0012505581748887876,-0.010482590059552389,0.002642409940447611,0.000625,0.0,0.0125,0.0,0.0,0.0,0.0,9669.595530423881,9663.549334554662,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
53,GOLD,LONG,2026-02-03 03:15:00+00:00,2026-02-03 04:00:00+00:00,3,4831.60009765625,4832.60009765625,4848.39990234375,4822.60009765625,0.25,1.5,0.375,3633.7400377346767,2500.0,4902.55447769165,4789.02746963501,1.6666666666666667,AGENT_RESIZE,0.7520779791972766,1.2112466792448922,-0.45916870004761556,-0.00012636256179015702,-0.002521514614228412,0.00010348538577158815,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9689.973433959138,9689.51426525909,0.0002069707715431763,0.0,0.0,0.0,LONG,SMALL,BALANCED
54,GOLD,LONG,2026-02-03 04:00:00+00:00,2026-02-03 04:15:00+00:00,1,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,0.5,1.0,0.5,4844.898520568805,5000.0,4972.683883666992,4739.210906982422,1.5,AGENT_RESIZE,0.0,1.2112246301422012,-1.2112246301422012,-0.00025,-0.002625,0.0,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9689.79704113761,9688.585816507468,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
55,GOLD,LONG,2026-02-03 04:15:00+00:00,2026-02-03 05:00:00+00:00,3,4832.60009765625,4846.2998046875,4865.5,4831.2998046875,0.25,1.5,0.375,3633.2196811903004,2500.0,4903.55447769165,4790.02746963501,1.6666666666666667,AGENT_RESIZE,10.299640815845372,1.2110732270634335,9.088567588781938,0.002501518869292368,-0.0012075738986871494,0.0014174261013128507,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9688.585816507468,9697.67438409625,0.0028348522026257015,0.0,0.0,0.0,LONG,SMALL,BALANCED
56,GOLD,LONG,2026-02-03 05:00:00+00:00,2026-02-03 05:15:00+00:00,1,4846.2998046875,4846.2998046875,4846.2998046875,4846.2998046875,0.5,1.0,0.5,4850.774502146766,5000.0,4980.041915893555,4757.138397216797,1.5,AGENT_RESIZE,0.0,1.2126936255366916,-1.2126936255366916,-0.00025,-0.002625,0.0,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9701.549004293533,9700.336310667995,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
57,GOLD,LONG,2026-02-03 05:15:00+00:00,2026-02-03 06:00:00+00:00,3,4846.2998046875,4903.0,4916.0,4838.0,0.25,1.5,0.375,3637.626116500498,2500.0,4917.2541847229,4803.72717666626,1.6666666666666667,AGENT_RESIZE,42.55909035589036,1.2125420388334995,41.346548317056865,0.011366354593042522,0.0032248439631879264,0.0058498439631879265,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9700.336310667995,9741.682858985052,0.011699687926375853,0.0,0.0,0.0,LONG,SMALL,BALANCED
58,GOLD,LONG,2026-02-03 06:00:00+00:00,2026-02-03 06:15:00+00:00,1,4903.0,4903.0,4903.0,4903.0,0.5,1.0,0.5,4878.811104130521,5000.0,5035.546249389648,4814.635833740234,1.5,AGENT_RESIZE,0.0,1.2197027760326302,-1.2197027760326302,-0.00025,-0.002625,0.0,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9757.622208261042,9756.40250548501,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
59,GOLD,LONG,2026-02-03 06:15:00+00:00,2026-02-03 07:00:00+00:00,3,4903.0,4940.0,4956.0,4893.0,0.25,1.5,0.375,3658.6509395568787,2500.0,4973.9543800354,4860.42737197876,1.6666666666666667,AGENT_RESIZE,27.609644047237307,2.438948182582104,25.1706958646552,0.006879775163165409,-0.0014767999184172958,0.0037732000815827046,0.00025,0.0,0.005,0.0,0.0,0.0,0.0,9756.40250548501,9781.573201349665,0.007546400163165409,0.0,0.0,0.0,LONG,SMALL,BALANCED
60,GOLD,LONG,2026-02-03 07:00:00+00:00,2026-02-03 07:15:00+00:00,1,4940.0,4940.0,4940.0,4940.0,0.5,1.0,0.5,4895.847779059128,5000.0,5069.82865524292,4853.447563171387,1.5,AGENT_RESIZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9791.695558118256,9791.695558118256,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
61,GOLD,LONG,2026-02-03 07:15:00+00:00,2026-02-03 08:00:00+00:00,3,4940.0,4935.7998046875,4975.5,4921.0,0.25,2.0,0.5,4895.847779059128,2500.0,5053.527008056641,4883.23649597168,2.0,AGENT_RESIZE,-4.162655241359856,2.447923889529564,-6.61057913088942,-0.0013502419660931175,-0.005675120983046559,-0.00042512098304655873,0.00025,0.0,0.005,0.0,0.0,0.0,0.0,9791.695558118256,9785.084978987366,0.0,-0.0008502419660931175,0.0,0.0,LONG,SMALL,AGGRESSIVE
62,GOLD,LONG,2026-02-03 08:00:00+00:00,2026-02-03 08:15:00+00:00,1,4935.7998046875,4935.7998046875,4935.7998046875,4935.7998046875,0.5,1.0,0.5,4892.498212199131,5000.0,5062.1942710876465,4851.536827087402,1.5,AGENT_RESIZE,0.0,9.784996424398262,-9.784996424398262,-0.002,-0.021,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,9784.996424398261,9775.211427973863,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
63,GOLD,LONG,2026-02-03 08:15:00+00:00,2026-02-03 08:45:00+00:00,2,4935.7998046875,4935.7998046875,4935.7998046875,4935.7998046875,1.0,1.5,1.5,14662.817141960795,10000.0,5006.7541847229,4893.22717666626,1.6666666666666667,AGENT_REVERSE,0.0,29.32563428392159,-29.32563428392159,-0.002,-0.063,0.0,0.003,0.0,0.06,0.0,0.0,0.0,0.0,9775.211427973863,9745.885793689942,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
64,GOLD,SHORT,2026-02-03 08:45:00+00:00,2026-02-03 09:00:00+00:00,1,4935.7998046875,4939.7998046875,4950.0,4908.7001953125,1.0,1.5,1.5,14618.828690534912,10000.0,4864.8454246521,4978.37243270874,1.6666666666666667,AGENT_REVERSE,-11.847181222100213,19.491771587379883,-31.338952809480098,-0.002143738973408367,-0.041594797179962485,0.00040520282003751686,0.002,0.0,0.04,0.0,0.0,0.0,0.0,9745.885793689942,9714.546840880463,0.0,-0.0008104056400750337,0.0,0.0,SHORT,LARGE,BALANCED
65,GOLD,LONG,2026-02-03 09:00:00+00:00,2026-02-03 09:15:00+00:00,1,4939.7998046875,4939.7998046875,4939.7998046875,4939.7998046875,0.5,1.0,0.5,4865.223025151468,5000.0,5061.591079711914,4858.605621337891,1.5,AGENT_REVERSE,0.0,19.460892100605875,-19.460892100605875,-0.004,-0.042,0.0,0.002,0.0,0.04,0.0,0.0,0.0,0.0,9730.446050302937,9710.985158202331,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
66,GOLD,SHORT,2026-02-03 09:15:00+00:00,2026-02-03 09:45:00+00:00,2,4939.7998046875,4939.7998046875,4939.7998046875,4939.7998046875,1.0,1.5,1.5,14566.477737303496,10000.0,4868.8454246521,4982.37243270874,1.6666666666666667,AGENT_RESIZE,-0.0,10.924858302977622,-10.924858302977622,-0.00075,-0.023625,0.0,0.0011250000000000001,0.0,0.0225,0.0,0.0,0.0,0.0,9710.985158202331,9700.060299899353,0.0,0.0,0.0,0.0,SHORT,LARGE,BALANCED
67,GOLD,SHORT,2026-02-03 09:45:00+00:00,2026-02-03 10:00:00+00:00,1,4939.7998046875,4924.7998046875,4953.0,4922.39990234375,0.25,1.5,0.375,3637.5226124622573,2500.0,4868.8454246521,4982.37243270874,1.6666666666666667,AGENT_RESIZE,11.04555677239345,1.212507537487419,9.833049234906031,0.0027032269713506995,-0.0011067198476579837,0.0015182801523420163,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9700.060299899353,9709.89334913426,0.0030365603046840326,0.0,0.0,0.0,SHORT,SMALL,BALANCED
68,GOLD,SHORT,2026-02-03 10:00:00+00:00,2026-02-03 10:15:00+00:00,1,4924.7998046875,4924.7998046875,4924.7998046875,4924.7998046875,0.5,1.0,0.5,4857.015296942643,5000.0,4808.429332733154,5002.3801193237305,1.5,AGENT_RESIZE,-0.0,9.714030593885285,-9.714030593885285,-0.002,-0.021,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,9714.030593885285,9704.3165632914,0.0,0.0,0.0,0.0,SHORT,MEDIUM,CONSERVATIVE
69,GOLD,SHORT,2026-02-03 10:15:00+00:00,2026-02-03 12:00:00+00:00,7,4924.7998046875,4938.2001953125,4959.5,4905.2001953125,1.0,1.5,1.5,14556.4748449371,10000.0,4853.8454246521,4967.37243270874,1.6666666666666667,AGENT_CLOSE,-39.6081986641325,14.492055536569751,-54.10025420070225,-0.003716576628408004,-0.035937774576417385,-0.004294620557823278,0.0015,0.0,0.03,0.0,0.00014315401859410926,0.0,0.0,9704.3165632914,9650.216309090698,0.0,-0.0028630803718821853,0.0,0.0,SHORT,LARGE,BALANCED
70,GOLD,SHORT,2026-02-03 12:15:00+00:00,2026-02-03 13:00:00+00:00,3,4938.2001953125,4958.0,4977.7001953125,4926.7001953125,1.0,1.5,1.5,14470.317453264895,10000.0,4867.2458152771,4980.77282333374,1.6666666666666667,AGENT_RESIZE,-58.01900449737365,24.102725437988227,-82.12172993536188,-0.0056751850953230465,-0.054705235135761004,-0.00200475921432819,0.0025,0.0,0.05,0.0,0.000200475921432819,0.0,0.0,9646.878302176598,9564.756572241236,0.0,-0.00400951842865638,0.0,0.0,SHORT,LARGE,BALANCED
71,GOLD,SHORT,2026-02-03 13:00:00+00:00,2026-02-03 13:15:00+00:00,1,4958.0,4958.0,4958.0,4958.0,0.5,1.0,0.5,4801.363992297664,5000.0,4851.545261383057,5028.969825744629,1.5,AGENT_REVERSE,-0.0,8.402386986520911,-8.402386986520911,-0.00175,-0.018375000000000002,0.0,0.000875,0.0,0.0175,0.0,0.0,0.0,0.0,9602.727984595327,9594.325597608806,0.0,0.0,0.0,0.0,SHORT,MEDIUM,CONSERVATIVE
72,GOLD,LONG,2026-02-03 13:15:00+00:00,2026-02-03 14:00:00+00:00,3,4958.0,4939.2001953125,4963.10009765625,4917.60009765625,0.25,1.5,0.375,3597.8720991033024,2500.0,5028.9543800354,4915.42737197876,1.6666666666666667,AGENT_CLOSE,-13.642455174212934,3.5978720991033026,-17.240327273316236,-0.004791812159640984,-0.00806459060798205,0.0,0.000375,0.0,0.0075,0.0,0.00018959060798204923,0.0,0.0,9594.325597608806,9577.08527033549,0.0,-0.0037918121596409843,0.0,0.0,LONG,SMALL,BALANCED
73,GOLD,LONG,2026-02-03 14:15:00+00:00,2026-02-03 15:00:00+00:00,3,4939.2001953125,4957.7001953125,4971.2001953125,4926.89990234375,1.0,1.5,1.5,14386.091588264555,10000.0,5010.1545753479,4896.62756729126,1.6666666666666667,AGENT_RESIZE,53.88376333388438,23.962433222185993,29.92133011169839,0.0020798790226044923,-0.05062722715536442,0.0018727728446355793,0.0025,0.0,0.05,0.0,0.0,0.0,0.0,9590.727725509703,9620.649055621401,0.0037455456892711587,0.0,0.0,0.0,LONG,LARGE,BALANCED
74,GOLD,LONG,2026-02-03 15:00:00+00:00,2026-02-03 15:15:00+00:00,1,4957.7001953125,4957.7001953125,4957.7001953125,4957.7001953125,0.5,1.0,0.5,4792.7465103669365,5000.0,5058.763496398926,4890.324661254883,1.5,AGENT_RESIZE,0.0,9.585493020733873,-9.585493020733873,-0.002,-0.021,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,9585.493020733873,9575.90752771314,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
75,GOLD,LONG,2026-02-03 15:15:00+00:00,2026-02-03 15:45:00+00:00,2,4957.7001953125,4957.7001953125,4957.7001953125,4957.7001953125,1.0,1.5,1.5,14363.861291569709,10000.0,5028.6545753479,4915.12756729126,1.6666666666666667,AGENT_RESIZE,0.0,10.772895968677282,-10.772895968677282,-0.0007500000000000001,-0.023625,0.0,0.0011250000000000001,0.0,0.0225,0.0,0.0,0.0,0.0,9575.90752771314,9565.134631744462,0.0,0.0,0.0,0.0,LONG,LARGE,BALANCED
76,GOLD,LONG,2026-02-03 15:45:00+00:00,2026-02-03 16:00:00+00:00,1,4957.7001953125,4978.2001953125,5018.10009765625,4952.10009765625,0.25,1.5,0.375,3586.9254869041733,2500.0,5028.6545753479,4915.12756729126,1.6666666666666667,AGENT_RESIZE,14.831871550252263,1.1956418289680577,13.636229721284206,0.003801648451039737,-0.0005575091078134651,0.002067490892186535,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9565.134631744462,9578.770861465746,0.00413498178437307,0.0,0.0,0.0,LONG,SMALL,BALANCED
77,GOLD,LONG,2026-02-03 16:00:00+00:00,2026-02-03 16:15:00+00:00,1,4978.2001953125,4978.2001953125,4978.2001953125,4978.2001953125,0.5,1.0,0.5,4792.306949418679,5000.0,5079.116119384766,4910.922912597656,1.5,AGENT_RESIZE,0.0,1.19807673735467,-1.19807673735467,-0.00025,-0.002625,0.0,0.000125,0.0,0.0025,0.0,0.0,0.0,0.0,9584.613898837359,9583.415822100003,0.0,0.0,0.0,0.0,LONG,MEDIUM,CONSERVATIVE
78,GOLD,LONG,2026-02-03 16:15:00+00:00,2026-02-03 17:00:00+00:00,3,4978.2001953125,4951.5,4992.7001953125,4929.7001953125,0.25,1.5,0.375,3593.7809332875013,2500.0,5049.1545753479,4935.62756729126,1.6666666666666667,AGENT_CLOSE,-19.27496867632327,3.5937809332875013,-22.86874960961077,-0.0063634233789233805,-0.008143171168946169,0.0,0.000375,0.0,0.0075,0.0,0.00026817116894616906,0.0,0.0,9583.415822100003,9560.547072490393,0.0,-0.0053634233789233805,0.0,0.0,LONG,SMALL,BALANCED
