asset,timestamp_utc,open,high,low,close,price,ohlc_source,action,action_name,direction,size_label,risk_profile,position_fraction,leverage_used,effective_position,margin_used,cash_balance,cash,desired_position,executed_position,previous_position,portfolio_value,previous_portfolio_value,portfolio_return,drawdown,in_position,trade_side,trade_id,entry_price,tp_price,sl_price,risk_reward_ratio,entry_time_utc,holding_bars,exit_reason,unrealized_pnl,realized_pnl,step_return,reward_total,transaction_cost,turnover,stop_loss_triggered,take_profit_triggered,max_hold_triggered,max_drawdown_triggered,max_favorable_excursion,max_adverse_excursion,predicted_log_return,signal_strength,reward_pnl,reward_transaction_cost,reward_drawdown_penalty,reward_overtrading_penalty,reward_missed_opportunity_penalty,reward_wrong_side_penalty,reward_tp_bonus,reward_sl_penalty,reward
GOLD,2026-02-03 02:45:00+00:00,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,4806.2001953125,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,366.2772448608739,366.2772448608739,-1.0,-1.0,0.0,10366.277244860874,10376.653898759634,-0.0010000000000000542,0.03644067227916191,True,-1,21,4806.2001953125,4763.62756729126,4834.58194732666,1.5,2026-02-03 02:45:00+00:00,1,,-0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
GOLD,2026-02-03 03:00:00+00:00,4806.10009765625,4836.10009765625,4774.2998046875,4831.60009765625,4831.60009765625,raw,"[1,2,1]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10303.062768807062,10303.062768807062,0.0,0.0,-1.0,10303.062768807062,10366.277244860874,-0.006098088499914569,0.04231654233452177,False,0,21,,,,0.0,,0,SL,0.0,-0.005284819880895222,-0.005284819880895222,-0.03454906087493999,0.001,1.0,True,False,False,False,0.0,0.0,0.0,0.0,-0.005284819880895222,0.001,0.0,0.02,0.0,0.0002642409940447611,0.0,0.005,-0.03454906087493999
GOLD,2026-02-03 03:15:00+00:00,4831.60009765625,4831.60009765625,4831.60009765625,4831.60009765625,4831.60009765625,reconstructed,"[0,2,0]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10303.062768807062,10303.062768807062,0.0,0.0,0.0,10303.062768807062,10303.062768807062,0.0,0.04231654233452177,False,0,21,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 03:30:00+00:00,4831.60009765625,4831.60009765625,4831.60009765625,4831.60009765625,4831.60009765625,reconstructed,"[0,2,0]",HOLD,HOLD,LARGE,,0.0,1.0,0.0,0.0,10303.062768807062,10303.062768807062,0.0,0.0,0.0,10303.062768807062,10303.062768807062,0.0,0.04231654233452177,False,0,21,,,,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 03:45:00+00:00,4831.60009765625,4831.60009765625,4831.60009765625,4831.60009765625,4831.60009765625,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,292.7597060382541,292.7597060382541,-1.0,-1.0,0.0,10292.759706038254,10303.062768807062,-0.001000000000000057,0.0432742257921873,True,-1,22,4831.60009765625,4789.02746963501,4859.98184967041,1.5,2026-02-03 03:45:00+00:00,1,,-0.0,0.0,0.0,-0.021,0.001,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,-0.021
GOLD,2026-02-03 04:00:00+00:00,4831.0,4848.39990234375,4822.60009765625,4832.60009765625,4832.60009765625,raw,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,290.68999832282316,290.68999832282316,-1.0,-1.0,-1.0,10290.689998322823,10292.759706038254,-0.00020108384675654356,0.04346660789115614,True,-1,22,4831.60009765625,4789.02746963501,4859.98184967041,1.5,2026-02-03 03:45:00+00:00,2,,-0.0002069707715431763,0.0,-0.0002069707715431763,-0.0002069707715431763,0.0,0.0,False,False,False,False,0.0,-0.0002069707715431763,0.0,0.0,-0.0002069707715431763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002069707715431763
GOLD,2026-02-03 04:15:00+00:00,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,290.68999832282316,290.68999832282316,-1.0,-1.0,-1.0,10290.689998322823,10290.689998322823,0.0,0.04346660789115614,True,-1,22,4831.60009765625,4789.02746963501,4859.98184967041,1.5,2026-02-03 03:45:00+00:00,3,,-0.0002069707715431763,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0002069707715431763,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 04:30:00+00:00,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,290.68999832282316,290.68999832282316,-1.0,-1.0,-1.0,10290.689998322823,10290.689998322823,0.0,0.04346660789115614,True,-1,22,4831.60009765625,4789.02746963501,4859.98184967041,1.5,2026-02-03 03:45:00+00:00,4,,-0.0002069707715431763,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0002069707715431763,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 04:45:00+00:00,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,4832.60009765625,reconstructed,"[3,2,0]",SHORT_LARGE_CONSERVATIVE,SHORT,LARGE,CONSERVATIVE,-1.0,1.0,-1.0,10000.0,290.68999832282316,290.68999832282316,-1.0,-1.0,-1.0,10290.689998322823,10290.689998322823,0.0,0.04346660789115614,True,-1,22,4831.60009765625,4789.02746963501,4859.98184967041,1.5,2026-02-03 03:45:00+00:00,5,,-0.0002069707715431763,0.0,-0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0002069707715431763,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLD,2026-02-03 05:00:00+00:00,4832.7998046875,4865.5,4831.2998046875,4846.2998046875,4846.2998046875,raw,"[1,2,1]",FLAT,FLAT,LARGE,,0.0,1.0,0.0,0.0,10252.050786298243,10252.050786298243,0.0,0.0,-1.0,10252.050786298243,10290.689998322823,-0.0037547736867865485,0.04705817430237911,False,0,22,,,,0.0,,0,SL,0.0,-0.003042409705716466,-0.0028348522026257015,-0.03197659481275699,0.001,1.0,True,False,False,False,0.0,0.0,0.0,0.0,-0.0028348522026257015,0.001,0.0,0.02,0.0,0.00014174261013128508,0.0,0.005,-0.03197659481275699
